DEPTH	GR	FACES	FACES2
4316.6736	113.938	Ps5	S3-1-2
4316.7498	113.97	Ps5	S3-1-2
4316.826	114.233	Ps5	S3-1-2
4316.9022	114.691	Ps5	S3-1-2
4316.9784	115.137	Ps5	S3-1-2
4317.0546	114.976	Ps5	S3-1-2
4317.1308	113.377	Ps5	S3-1-2
4317.207	109.975	Ps5	S3-1-2
4317.2832	105.014	Ps5	S3-1-2
4317.3594	99.072	Ps5	S3-1-2
4317.4356	92.658	Ps5	S3-1-2
4317.5118	86.122	Ps5	S3-1-2
4317.588	79.698	Ps5	S3-1-2
4317.6642	73.623	Ps5	S3-1-2
4317.7404	68.193	Ps5	S3-1-2
4317.8166	63.71	Ps5	S3-1-2
4317.8928	60.448	Ps5	S3-1-2
4317.969	58.491	Ps5	S3-1-2
4318.0452	57.49	Ps5	S3-1-2
4318.1214	56.941	Ps5	S3-1-2
4318.1976	56.573	Ps5	S3-1-2
4318.2738	56.302	Ps5	S3-1-2
4318.35	56.067	Ps5	S3-1-2
4318.4262	55.787	Ps5	S3-1-2
4318.5024	55.476	Ps5	S3-1-2
4318.5786	55.267	Ps5	S3-1-2
4318.6548	55.292	Ps5	S3-1-2
4318.731	55.585	Ps5	S3-1-2
4318.8072	56.025	Ps5	S3-1-2
4318.8834	56.382	Ps5	S3-1-2
4318.9596	56.457	Ps5	S3-1-2
4319.0358	56.197	Ps5	S3-1-2
4319.112	55.733	Ps5	S3-1-2
4319.1882	55.256	Ps5	S3-1-2
4319.2644	54.87	Ps5	S3-1-2
4319.3406	54.717	Ps5	S3-1-2
4319.4168	55.112	Ps5	S3-1-2
4319.493	56.568	Ps5	S3-1-2
4319.5692	59.624	Ps5	S3-1-2
4319.6454	64.626	Ps5	S3-1-2
4319.7216	71.506	Ps5	S3-1-2
4319.7978	79.64	Ps5	S3-1-2
4319.874	87.978	Ps5	S3-1-2
4319.9502	95.466	Ps5	S3-1-3
4320.0264	101.491	Ps5	S3-1-3
4320.1026	106.128	Ps5	S3-1-3
4320.1788	109.805	Ps5	S3-1-3
4320.255	112.723	Ps5	S3-1-3
4320.3312	114.62	Ps5	S3-1-3
4320.4074	114.873	Ps5	S3-1-3
4320.4836	112.805	Ps5	S3-1-3
4320.5598	108.069	Ps5	S3-1-3
4320.636	100.958	Ps5	S3-1-3
4320.7122	92.372	Ps5	S3-1-3
4320.7884	83.523	Ps5	S3-1-3
4320.8646	75.582	Ps5	S3-1-3
4320.9408	69.503	Ps5	S3-1-3
4321.017	66.01	Ps5	S3-1-3
4321.0932	65.599	Ps5	S3-1-3
4321.1694	68.224	Ps5	S3-1-3
4321.2456	73.07	Ps5	S3-1-3
4321.3218	78.921	Ps5	S3-1-3
4321.398	84.758	Ps5	S3-1-3
4321.4742	89.999	Ps5	S3-1-3
4321.5504	94.456	Ps5	S3-1-3
4321.6266	98.138	Ps5	S3-1-3
4321.7028	100.957	Ps5	S3-1-3
4321.779	102.501	Ps5	S3-1-3
4321.8552	102.209	Ps5	S3-1-3
4321.9314	99.701	Ps5	S3-1-3
4322.0076	95.142	Ps5	S3-1-3
4322.0838	89.417	Ps5	S3-1-3
4322.16	83.729	Ps5	S3-1-3
4322.2362	79.037	Ps5	S3-1-3
4322.3124	75.798	Ps5	S3-1-3
4322.3886	73.903	Ps5	S3-1-3
4322.4648	72.746	Ps5	S3-1-3
4322.541	71.584	Ps5	S3-1-3
4322.6172	69.975	Ps5	S3-1-3
4322.6934	67.912	Ps5	S3-1-3
4322.7696	65.813	Ps5	S3-1-3
4322.8458	64.28	Ps5	S3-1-3
4322.922	63.691	Ps5	S3-1-3
4322.9982	64.11	Ps5	S3-1-3
4323.0744	65.255	Ps5	S3-1-3
4323.1506	66.687	Ps5	S3-1-3
4323.2268	68.309	Ps5	S3-1-3
4323.303	70.516	Ps5	S3-1-3
4323.3792	73.727	Ps5	S3-1-3
4323.4554	78.006	Ps5	S3-1-3
4323.5316	82.887	Ps5	S3-1-3
4323.6078	87.495	Ps5	S3-1-3
4323.684	90.926	Ps5	S3-1-3
4323.7602	92.694	Ps5	S3-1-3
4323.8364	92.833	Ps5	S3-1-3
4323.9126	91.894	Ps5	S3-1-3
4323.9888	90.589	Ps5	S3-1-3
4324.065	89.32	Ps5	S3-1-3
4324.1412	88.098	Ps5	S3-1-3
4324.2174	86.92	Ps5	S3-1-3
4324.2936	85.85	Ps5	S3-1-3
4324.3698	84.925	Ps5	S3-1-3
4324.446	84.145	Ps5	S3-1-3
4324.5222	83.582	Ps5	S3-1-3
4324.5984	83.449	Ps5	S3-1-3
4324.6746	84.076	Ps5	S3-1-3
4324.7508	85.693	Ps5	S3-1-4
4324.827	88.273	Ps5	S3-1-4
4324.9032	91.363	Ps5	S3-1-4
4324.9794	93.943	Ps5	S3-1-4
4325.0556	94.689	Ps5	S3-1-4
4325.1318	92.537	Ps5	S3-1-4
4325.208	87.306	Ps5	S3-1-4
4325.2842	79.857	Ps5	S3-1-4
4325.3604	71.768	Ps5	S3-1-4
4325.4366	64.705	Ps5	S3-1-4
4325.5128	59.736	Ps5	S3-1-4
4325.589	57.034	Ps5	S3-1-4
4325.6652	56.034	Ps5	S3-1-4
4325.7414	55.933	Ps5	S3-1-4
4325.8176	56.16	Ps5	S3-1-4
4325.8938	56.515	Ps5	S3-1-4
4325.97	57.014	Ps5	S3-1-4
4326.0462	57.694	Ps5	S3-1-4
4326.1224	58.563	Ps5	S3-1-4
4326.1986	59.615	Ps5	S3-1-4
4326.2748	60.794	Ps5	S3-1-4
4326.351	62.045	Ps5	S3-1-4
4326.4272	63.293	Ps5	S3-1-4
4326.5034	64.386	Ps5	S3-1-4
4326.5796	65.128	Ps5	S3-1-4
4326.6558	65.371	Ps5	S3-1-4
4326.732	65.135	Ps5	S3-1-4
4326.8082	64.648	Ps5	S3-1-4
4326.8844	64.465	Ps5	S3-1-4
4326.9606	65.342	Ps5	S3-1-4
4327.0368	67.672	Ps5	S3-1-4
4327.113	71.12	Ps5	S3-1-4
4327.1892	74.695	Ps5	S3-1-4
4327.2654	77.192	Ps4	S3-1-4
4327.3416	77.821	Ps4	S3-1-4
4327.4178	76.581	Ps4	S3-1-4
4327.494	74.203	Ps4	S3-1-4
4327.5702	71.737	Ps4	S3-1-4
4327.6464	70.055	Ps4	S3-1-4
4327.7226	69.507	Ps4	S3-1-4
4327.7988	69.902	Ps4	S3-1-4
4327.875	70.905	Ps4	S3-1-4
4327.9512	72.15	Ps4	S3-1-4
4328.0274	73.281	Ps4	S3-1-4
4328.1036	74.125	Ps4	S3-1-4
4328.1798	74.846	Ps4	S3-1-4
4328.256	75.802	Ps4	S3-1-4
4328.3322	77.296	Ps4	S3-1-4
4328.4084	79.343	Ps4	S3-1-4
4328.4846	81.442	Ps4	S3-1-4
4328.5608	82.628	Ps4	S3-1-4
4328.637	81.941	Ps4	S3-1-4
4328.7132	78.992	Ps4	S3-1-4
4328.7894	74.251	Ps4	S3-1-4
4328.8656	68.859	Ps4	S3-1-4
4328.9418	64.041	Ps4	S3-1-4
4329.018	60.578	Ps4	S3-1-4
4329.0942	58.642	Ps4	S3-1-4
4329.1704	57.927	Ps4	S3-1-4
4329.2466	57.835	Ps4	S3-1-4
4329.3228	57.896	Ps4	S3-1-4
4329.399	57.977	Ps4	S3-1-4
4329.4752	58.084	Ps4	S3-1-4
4329.5514	58.065	Ps4	S3-1-4
4329.6276	57.619	Ps4	S3-1-4
4329.7038	56.619	Ps4	S3-1-4
4329.78	55.477	Ps4	S3-1-4
4329.8562	55.172	Ps4	S3-1-4
4329.9324	56.801	Ps4	S3-1-4
4330.0086	61.007	Ps4	S3-1-4
4330.0848	67.548	Ps4	S3-1-4
4330.161	75.291	Ps4	S3-1-4
4330.2372	82.676	Ps4	S3-1-4
4330.3134	88.415	Ps4	S3-1-4
4330.3896	91.955	Ps4	S3-1-4
4330.4658	93.37	Ps4	S3-1-4
4330.542	93.028	Ps4	S3-1-4
4330.6182	91.251	Ps4	S3-1-4
4330.6944	88.169	Ps4	S3-1-4
4330.7706	83.97	Ps4	S3-1-4
4330.8468	79.111	Ps4	S3-1-4
4330.923	74.495	Ps4	S3-1-4
4330.9992	71.323	Ps4	S3-1-4
4331.0754	70.623	Ps4	S3-1-4
4331.1516	72.865	Ps4	S3-1-4
4331.2278	77.761	Ps4	S3-1-4
4331.304	84.341	Ps4	S3-1-4
4331.3802	91.309	Ps4	S3-1-4
4331.4564	97.435	Ps4	S3-1-4
4331.5326	102	Ps4	S3-1-4
4331.6088	104.929	Ps4	S3-1-4
4331.685	106.629	Ps4	S3-1-4
4331.7612	107.646	Ps4	S3-1-4
4331.8374	108.216	Ps4	S3-1-4
4331.9136	107.828	Ps4	S3-1-4
4331.9898	105.253	Ps4	S3-1-4
4332.066	99.275	Ps4	S3-1-4
4332.1422	89.675	Ps4	S3-1-4
4332.2184	77.641	Ps4	S3-1-4
4332.2946	65.36	Ps4	S3-1-4
4332.3708	55.124	Ps4	S3-1-4
4332.447	48.338	Ps4	S3-1-4
4332.5232	45.018	Ps4	S3-1-4
4332.5994	44.087	Ps4	S3-1-4
4332.6756	44.156	Ps4	S3-1-4
4332.7518	44.318	Ps4	S3-1-4
4332.828	44.392	Ps4	S3-1-4
4332.9042	44.582	Ps4	S3-1-4
4332.9804	45.108	Ps4	S3-1-4
4333.0566	46.16	Ps4	S3-2-1
4333.1328	47.994	Ps4	S3-2-1
4333.209	50.969	Ps4	S3-2-1
4333.2852	55.488	Ps4	S3-2-1
4333.3614	61.746	Ps4	S3-2-1
4333.4376	69.386	Ps4	S3-2-1
4333.5138	77.471	Ps4	S3-2-1
4333.59	84.799	Ps4	S3-2-1
4333.6662	90.306	Ps4	S3-2-1
4333.7424	93.378	Ps4	S3-2-1
4333.8186	93.843	Ps4	S3-2-1
4333.8948	91.779	Ps4	S3-2-1
4333.971	87.508	Ps4	S3-2-1
4334.0472	81.647	Ps4	S3-2-1
4334.1234	74.998	Ps4	S3-2-1
4334.1996	68.688	Ps4	S3-2-1
4334.2758	64.202	Ps4	S3-2-1
4334.352	62.791	Ps4	S3-2-1
4334.4282	64.9	Ps4	S3-2-1
4334.5044	70.075	Ps4	S3-2-1
4334.5806	77.127	Ps4	S3-2-1
4334.6568	84.679	Ps4	S3-2-1
4334.733	91.687	Ps4	S3-2-1
4334.8092	97.454	Ps4	S3-2-1
4334.8854	101.653	Ps4	S3-2-1
4334.9616	104.317	Ps4	S3-2-1
4335.0378	105.67	Ps4	S3-2-1
4335.114	105.925	Ps4	S3-2-1
4335.1902	105.425	Ps4	S3-2-1
4335.2664	104.562	Ps4	S3-2-1
4335.3426	103.525	Ps4	S3-2-1
4335.4188	102.264	Ps4	S3-2-1
4335.495	100.604	Ps4	S3-2-1
4335.5712	98.289	Ps4	S3-2-1
4335.6474	95.118	Ps4	S3-2-1
4335.7236	90.986	Ps4	S3-2-1
4335.7998	85.97	Ps4	S3-2-1
4335.876	80.395	Ps4	S3-2-1
4335.9522	74.789	Ps4	S3-2-1
4336.0284	69.743	Ps4	S3-2-1
4336.1046	65.736	Ps4	S3-2-1
4336.1808	62.96	Ps4	S3-2-1
4336.257	61.279	Ps4	S3-2-1
4336.3332	60.434	Ps4	S3-2-1
4336.4094	60.309	Ps4	S3-2-1
4336.4856	61.019	Ps4	S3-2-1
4336.5618	62.716	Ps4	S3-2-1
4336.638	65.29	Ps4	S3-2-1
4336.7142	68.239	Ps4	S3-2-1
4336.7904	70.873	Ps4	S3-2-1
4336.8666	72.601	Ps4	S3-2-1
4336.9428	73.264	Ps4	S3-2-1
4337.019	73.183	Ps4	S3-2-1
4337.0952	72.996	Ps4	S3-2-1
4337.1714	73.287	Ps4	S3-2-1
4337.2476	74.319	Ps4	S3-2-1
4337.3238	75.952	Ps4	S3-2-1
4337.4	77.7	Ps4	S3-2-1
4337.4762	78.914	Ps4	S3-2-1
4337.5524	79.131	Ps4	S3-2-1
4337.6286	78.285	Ps4	S3-2-1
4337.7048	76.727	Ps4	S3-2-1
4337.781	75.047	Ps4	S3-2-1
4337.8572	73.822	Ps4	S3-2-1
4337.9334	73.362	Ps4	S3-2-1
4338.0096	73.692	Ps4	S3-2-1
4338.0858	74.665	Ps4	S3-2-1
4338.162	75.988	Ps4	S3-2-1
4338.2382	77.329	Ps4	S3-2-1
4338.3144	78.352	Ps4	S3-2-1
4338.3906	78.709	Ps4	S3-2-1
4338.4668	78.078	Ps4	S3-2-1
4338.543	76.349	Ps4	S3-2-1
4338.6192	73.778	Ps4	S3-2-1
4338.6954	71.002	Ps4	S3-2-1
4338.7716	68.874	Ps4	S3-2-1
4338.8478	68.111	Ps4	S3-2-1
4338.924	68.971	Ps4	S3-2-1
4339.0002	71.269	Ps4	S3-2-1
4339.0764	74.51	Ps4	S3-2-1
4339.1526	77.942	Ps4	S3-2-1
4339.2288	80.778	Ps4	S3-2-1
4339.305	82.488	Ps4	S3-2-2
4339.3812	83.016	Ps4	S3-2-2
4339.4574	82.654	Ps4	S3-2-2
4339.5336	81.838	Ps4	S3-2-2
4339.6098	80.906	Ps4	S3-2-2
4339.686	79.981	Ps4	S3-2-2
4339.7622	78.991	Ps4	S3-2-2
4339.8384	77.637	Ps4	S3-2-2
4339.9146	75.444	Ps4	S3-2-2
4339.9908	72.167	Ps4	S3-2-2
4340.067	68.024	Ps4	S3-2-2
4340.1432	63.538	Ps4	S3-2-2
4340.2194	59.283	Ps4	S3-2-2
4340.2956	55.716	Ps4	S3-2-2
4340.3718	53.012	Ps4	S3-2-2
4340.448	51.125	Ps4	S3-2-2
4340.5242	49.928	Ps4	S3-2-2
4340.6004	49.321	Ps4	S3-2-2
4340.6766	49.414	Ps4	S3-2-2
4340.7528	50.51	Ps4	S3-2-2
4340.829	52.797	Ps4	S3-2-2
4340.9052	56.146	Ps4	S3-2-2
4340.9814	60.118	Ps4	S3-2-2
4341.0576	64.088	Ps4	S3-2-2
4341.1338	67.45	Ps4	S3-2-2
4341.21	69.855	Ps4	S3-2-2
4341.2862	71.234	Ps4	S3-2-2
4341.3624	71.694	Ps4	S3-2-2
4341.4386	71.456	Ps4	S3-2-2
4341.5148	70.771	Ps4	S3-2-2
4341.591	69.906	Ps4	S3-2-2
4341.6672	69.244	Ps4	S3-2-2
4341.7434	69.23	Ps4	S3-2-2
4341.8196	70.245	Ps4	S3-2-2
4341.8958	72.437	Ps4	S3-2-2
4341.972	75.522	Ps4	S3-2-2
4342.0482	78.77	Ps4	S3-2-2
4342.1244	81.289	Ps4	S3-2-2
4342.2006	82.494	Ps4	S3-2-2
4342.2768	82.419	Ps4	S3-2-2
4342.353	81.584	Ps4	S3-2-2
4342.4292	80.657	Ps4	S3-2-2
4342.5054	80.154	Ps4	S3-2-2
4342.5816	80.397	Ps4	S3-2-2
4342.6578	81.489	Ps4	S3-2-2
4342.734	83.352	Ps4	S3-2-2
4342.8102	85.741	Ps4	S3-2-2
4342.8864	88.257	Ps4	S3-2-2
4342.9626	90.44	Ps4	S3-2-2
4343.0388	91.809	Ps4	S3-2-2
4343.115	91.908	Ps4	S3-2-2
4343.1912	90.733	Ps4	S3-2-2
4343.2674	89.02	Ps4	S3-2-2
4343.3436	87.764	Ps4	S3-2-2
4343.4198	87.381	Ps4	S3-2-2
4343.496	87.474	Ps4	S3-2-2
4343.5722	87.051	Ps4	S3-2-2
4343.6484	85.089	Ps4	S3-2-2
4343.7246	81.185	Ps4	S3-2-2
4343.8008	75.791	Ps4	S3-2-2
4343.877	69.926	Ps4	S3-2-2
4343.9532	64.716	Ps4	S3-2-2
4344.0294	60.811	Ps4	S3-2-2
4344.1056	58.106	Ps4	S3-2-3
4344.1818	56.147	Ps4	S3-2-3
4344.258	54.723	Ps4	S3-2-3
4344.3342	53.922	Ps4	S3-2-3
4344.4104	53.866	Ps4	S3-2-3
4344.4866	54.532	Ps4	S3-2-3
4344.5628	55.689	Ps4	S3-2-3
4344.639	56.966	Ps4	S3-2-3
4344.7152	58.017	Ps4	S3-2-3
4344.7914	58.644	Ps4	S3-2-3
4344.8676	58.81	Ps4	S3-2-3
4344.9438	58.634	Ps4	S3-2-3
4345.02	58.277	Ps4	S3-2-3
4345.0962	57.899	Ps4	S3-2-3
4345.1724	57.58	Ps4	S3-2-3
4345.2486	57.364	Ps4	S3-2-3
4345.3248	57.31	Ps4	S3-2-3
4345.401	57.536	Ps4	S3-2-3
4345.4772	58.153	Ps4	S3-2-3
4345.5534	59.285	Ps4	S3-2-3
4345.6296	61.113	Ps4	S3-2-3
4345.7058	63.766	Ps4	S3-2-3
4345.782	67.191	Ps4	S3-2-3
4345.8582	71.08	Ps4	S3-2-3
4345.9344	74.845	Ps4	S3-2-3
4346.0106	77.889	Ps4	S3-2-3
4346.0868	79.949	Ps4	S3-2-3
4346.163	81.198	Ps4	S3-2-3
4346.2392	82.042	Ps4	S3-2-3
4346.3154	82.774	Ps4	S3-2-3
4346.3916	83.358	Ps4	S3-2-3
4346.4678	83.401	Ps4	S3-2-3
4346.544	82.46	Ps4	S3-2-3
4346.6202	80.312	Ps4	S3-2-3
4346.6964	77.069	Ps4	S3-2-3
4346.7726	73.109	Ps4	S3-2-3
4346.8488	68.875	Ps4	S3-2-3
4346.925	64.677	Ps4	S3-2-3
4347.0012	60.657	Ps4	S3-2-3
4347.0774	56.919	Ps4	S3-2-3
4347.1536	53.631	Ps4	S3-2-3
4347.2298	51.124	Ps4	S3-2-3
4347.306	49.908	Ps4	S3-2-3
4347.3822	50.518	Ps4	S3-2-3
4347.4584	53.3	Ps4	S3-2-3
4347.5346	58.179	Ps4	S3-2-3
4347.6108	64.449	Ps4	S3-2-3
4347.687	70.95	Ps4	S3-2-3
4347.7632	76.524	Ps4	S3-2-3
4347.8394	80.412	Ps4	S3-2-3
4347.9156	82.419	Ps4	S3-2-3
4347.9918	82.825	Ps4	S3-2-3
4348.068	82.035	Ps4	S3-2-3
4348.1442	80.349	Ps4	S3-3-1
4348.2204	77.985	Ps4	S3-3-1
4348.2966	75.161	Ps4	S3-3-1
4348.3728	72.158	Ps4	S3-3-1
4348.449	69.401	Ps4	S3-3-1
4348.5252	67.304	Ps4	S3-3-1
4348.6014	66.07	Ps4	S3-3-1
4348.6776	65.759	Ps4	S3-3-1
4348.7538	66.396	Ps4	S3-3-1
4348.83	67.849	Ps4	S3-3-1
4348.9062	69.78	Ps4	S3-3-1
4348.9824	71.688	Ps4	S3-3-1
4349.0586	72.995	Ps4	S3-3-1
4349.1348	73.181	Ps4	S3-3-1
4349.211	71.909	Ps4	S3-3-1
4349.2872	69.222	Ps4	S3-3-1
4349.3634	65.639	Ps4	S3-3-1
4349.4396	62.063	Ps4	S3-3-1
4349.5158	59.401	Ps4	S3-3-1
4349.592	58.145	Ps4	S3-3-1
4349.6682	58.216	Ps4	S3-3-1
4349.7444	59.006	Ps4	S3-3-1
4349.8206	59.497	Ps4	S3-3-1
4349.8968	58.725	Ps4	S3-3-1
4349.973	56.231	Ps4	S3-3-1
4350.0492	52.279	Ps4	S3-3-1
4350.1254	47.64	Ps4	S3-3-1
4350.2016	43.232	Ps4	S3-3-1
4350.2778	39.814	Ps4	S3-3-1
4350.354	37.816	Ps4	S3-3-1
4350.4302	37.282	Ps4	S3-3-1
4350.5064	37.912	Ps4	S3-3-1
4350.5826	39.246	Ps4	S3-3-1
4350.6588	40.84	Ps4	S3-3-1
4350.735	42.321	Ps4	S3-3-1
4350.8112	43.458	Ps4	S3-3-1
4350.8874	44.201	Ps4	S3-3-1
4350.9636	44.604	Ps4	S3-3-1
4351.0398	44.735	Ps4	S3-3-1
4351.116	44.66	Ps4	S3-3-1
4351.1922	44.443	Ps4	S3-3-1
4351.2684	44.149	Ps4	S3-3-1
4351.3446	43.861	Ps4	S3-3-1
4351.4208	43.614	Ps4	S3-3-1
4351.497	43.403	Ps4	S3-3-1
4351.5732	43.193	Ps4	S3-3-1
4351.6494	42.892	Ps4	S3-3-1
4351.7256	42.404	Ps4	S3-3-1
4351.8018	41.719	Ps4	S3-3-1
4351.878	40.938	Ps4	S3-3-1
4351.9542	40.196	Ps4	S3-3-1
4352.0304	39.576	Ps4	S3-3-1
4352.1066	39.147	Ps4	S3-3-1
4352.1828	38.961	Ps4	S3-3-1
4352.259	39.006	Ps4	S3-3-1
4352.3352	39.198	Ps4	S3-3-1
4352.4114	39.437	Ps4	S3-3-1
4352.4876	39.693	Ps4	S3-3-1
4352.5638	40.036	Ps4	S3-3-1
4352.64	40.622	Ps4	S3-3-1
4352.7162	41.701	Ps4	S3-3-1
4352.7924	43.439	Ps4	S3-3-1
4352.8686	45.8	Ps4	S3-3-1
4352.9448	48.547	Ps4	S3-3-1
4353.021	51.349	Ps4	S3-3-1
4353.0972	53.933	Ps4	S3-3-1
4353.1734	56.151	Ps4	S3-3-2
4353.2496	57.976	Ps4	S3-3-2
4353.3258	59.441	Ps4	S3-3-2
4353.402	60.485	Ps4	S3-3-2
4353.4782	60.973	Ps4	S3-3-2
4353.5544	60.752	Ps4	S3-3-2
4353.6306	59.772	Ps4	S3-3-2
4353.7068	58.291	Ps4	S3-3-2
4353.783	56.856	Ps4	S3-3-2
4353.8592	56.105	Ps4	S3-3-2
4353.9354	56.548	Ps4	S3-3-2
4354.0116	58.2	Ps4	S3-3-2
4354.0878	60.488	Ps4	S3-3-2
4354.164	62.574	Ps4	S3-3-2
4354.2402	63.884	Ps4	S3-3-2
4354.3164	64.422	Ps4	S3-3-2
4354.3926	64.7	Ps4	S3-3-2
4354.4688	65.409	Ps4	S3-3-2
4354.545	66.897	Ps4	S3-3-2
4354.6212	68.937	Ps4	S3-3-2
4354.6974	71.066	Ps4	S3-3-2
4354.7736	72.925	Ps4	S3-3-2
4354.8498	74.452	Ps4	S3-3-2
4354.926	75.726	Ps4	S3-3-2
4355.0022	76.698	Ps4	S3-3-2
4355.0784	77.244	Ps4	S3-3-2
4355.1546	77.435	Ps4	S3-3-2
4355.2308	77.597	Ps4	S3-3-2
4355.307	78.141	Ps4	S3-3-2
4355.3832	79.208	Ps4	S3-3-2
4355.4594	80.419	Ps4	S3-3-2
4355.5356	80.771	Ps4	S3-3-2
4355.6118	79.206	Ps3	S3-3-2
4355.688	75.43	Ps3	S3-3-2
4355.7642	70.183	Ps3	S3-3-2
4355.8404	64.67	Ps3	S3-3-2
4355.9166	59.823	Ps3	S3-3-2
4355.9928	55.908	Ps3	S3-3-2
4356.069	52.709	Ps3	S3-3-2
4356.1452	49.926	Ps3	S3-3-2
4356.2214	47.468	Ps3	S3-3-2
4356.2976	45.476	Ps3	S3-3-2
4356.3738	44.173	Ps3	S3-3-2
4356.45	43.602	Ps3	S3-3-2
4356.5262	43.452	Ps3	S3-3-2
4356.6024	43.351	Ps3	S3-3-2
4356.6786	43.186	Ps3	S3-3-2
4356.7548	43.032	Ps3	S3-3-2
4356.831	42.927	Ps3	S3-3-2
4356.9072	42.78	Ps3	S3-3-2
4356.9834	42.464	Ps3	S3-3-2
4357.0596	41.964	Ps3	S3-3-2
4357.1358	41.391	Ps3	S3-3-2
4357.212	40.936	Ps3	S3-3-2
4357.2882	40.745	Ps3	S3-3-2
4357.3644	40.854	Ps3	S3-3-2
4357.4406	41.155	Ps3	S3-3-2
4357.5168	41.473	Ps3	S3-3-2
4357.593	41.659	Ps3	S3-3-2
4357.6692	41.611	Ps3	S3-3-2
4357.7454	41.297	Ps3	S3-3-2
4357.8216	40.783	Ps3	S3-3-2
4357.8978	40.25	Ps3	S3-3-2
4357.974	40.062	Ps3	S3-3-2
4358.0502	40.844	Ps3	S3-3-2
4358.1264	43.411	Ps3	S3-3-2
4358.2026	48.451	Ps3	S3-3-2
4358.2788	56.136	Ps3	S3-3-2
4358.355	65.9	Ps3	S3-3-2
4358.4312	76.498	Ps3	S3-3-3
4358.5074	86.277	Ps3	S3-3-3
4358.5836	93.482	Ps3	S3-3-3
4358.6598	96.741	Ps3	S3-3-3
4358.736	95.624	Ps3	S3-3-3
4358.8122	90.842	Ps3	S3-3-3
4358.8884	83.993	Ps3	S3-3-3
4358.9646	76.921	Ps3	S3-3-3
4359.0408	71.161	Ps3	S3-3-3
4359.117	67.527	Ps3	S3-3-3
4359.1932	65.96	Ps3	S3-3-3
4359.2694	65.808	Ps3	S3-3-3
4359.3456	66.494	Ps3	S3-3-3
4359.4218	67.976	Ps3	S3-3-3
4359.498	70.597	Ps3	S3-3-3
4359.5742	74.56	Ps3	S3-3-3
4359.6504	79.665	Ps3	S3-3-3
4359.7266	85.282	Ps3	S3-3-3
4359.8028	90.645	Ps3	S3-3-3
4359.879	95.157	Ps3	S3-3-3
4359.9552	98.436	Ps3	S3-3-3
4360.0314	100.407	Ps3	S3-3-3
4360.1076	101.266	Ps3	S3-3-3
4360.1838	101.304	Ps3	S3-3-3
4360.26	100.734	Ps3	S3-3-3
4360.3362	99.803	Ps3	S3-3-3
4360.4124	98.743	Ps3	S3-3-3
4360.4886	97.561	Ps3	S3-3-3
4360.5648	96.039	Ps3	S3-3-3
4360.641	93.902	Ps3	S3-3-3
4360.7172	90.968	Ps3	S3-3-3
4360.7934	87.29	Ps3	S3-3-3
4360.8696	83.108	Ps3	S3-3-3
4360.9458	78.745	Ps3	S3-3-3
4361.022	74.534	Ps3	S3-3-3
4361.0982	70.923	Ps3	S3-3-3
4361.1744	68.496	Ps3	S3-3-3
4361.2506	67.747	Ps3	S3-3-3
4361.3268	68.852	Ps3	S3-3-3
4361.403	71.559	Ps3	S3-3-3
4361.4792	75.125	Ps3	S3-3-3
4361.5554	78.486	Ps3	S3-3-3
4361.6316	80.639	Ps3	S3-3-3
4361.7078	80.958	Ps3	S3-3-3
4361.784	79.348	Ps3	S3-3-3
4361.8602	76.297	Ps3	S3-3-3
4361.9364	72.637	Ps3	S3-3-3
4362.0126	69.216	Ps3	S3-3-3
4362.0888	66.713	Ps3	S3-3-3
4362.165	65.57	Ps3	S3-3-3
4362.2412	65.939	Ps3	S3-3-3
4362.3174	67.799	Ps3	S3-3-3
4362.3936	71.172	Ps3	S3-3-3
4362.4698	76.115	Ps3	S3-3-3
4362.546	82.424	Ps3	S3-3-3
4362.6222	89.441	Ps3	S3-3-3
4362.6984	96.088	Ps3	S3-3-3
4362.7746	101.222	Ps3	S3-3-3
4362.8508	104.046	Ps3	S3-3-3
4362.927	104.346	Ps3	S3-3-3
4363.0032	102.47	Ps3	S3-3-3
4363.0794	99.137	Ps3	S3-3-3
4363.1556	95.151	Ps3	
4363.2318	91.218	Ps3	
4363.308	87.831	Ps3	
4363.3842	85.298	Ps3	
4363.4604	83.689	Ps3	
4363.5366	82.807	Ps3	
4363.6128	82.348	Ps3	
4363.689	82.055	Ps3	
4363.7652	81.713	Ps3	
4363.8414	81.111	Ps3	
4363.9176	79.97	Ps3	
4363.9938	77.949	Ps3	
4364.07	74.838	Ps3	
4364.1462	70.771	Ps3	
4364.2224	66.304	Ps3	
4364.2986	62.258	Ps3	
4364.3748	59.372	Ps3	
4364.451	57.98	Ps3	
4364.5272	57.835	Ps3	
4364.6034	58.354	Ps3	
4364.6796	58.94	Ps3	
4364.7558	59.205	Ps3	
4364.832	59.101	Ps3	
4364.9082	58.822	Ps3	
4364.9844	58.579	Ps3	
4365.0606	58.47	Ps3	
4365.1368	58.477	Ps3	
4365.213	58.524	Ps3	
4365.2892	58.541	Ps3	
4365.3654	58.551	Ps3	
4365.4416	58.643	Ps3	
4365.5178	58.926	Ps3	
4365.594	59.489	Ps3	
4365.6702	60.324	Ps3	
4365.7464	61.337	Ps3	
4365.8226	62.338	Ps3	
4365.8988	63.158	Ps3	
4365.975	63.708	Ps3	
4366.0512	64.005	Ps3	
4366.1274	64.144	Ps3	
4366.2036	64.218	Ps3	
4366.2798	64.261	Ps3	
4366.356	64.27	Ps3	
