WELL	DEPTH	GR	SP	RD	RM	RXO	LAYER	FACES
TZ12	4308.0701	92.892	-48.146	5.332	5.607	7.771	Ps10	»ìºÏÆº
TZ12	4308.1951	91.008	-47.353	5.578	5.829	8.585	Ps10	»ìºÏÆº
TZ12	4308.3201	81.329	-45.892	5.845	6.057	10.127	Ps10	»ìºÏÆº
TZ12	4308.4451	76.543	-44.68	6.211	6.397	10.958	Ps10	»ìºÏÆº
TZ12	4308.5701	74.572	-44.299	6.897	7.003	9.992	Ps10	»ìºÏÆº
TZ12	4308.6951	74.362	-44.386	7.552	7.582	9.208	Ps10	»ìºÏÆº
TZ12	4308.8201	75.781	-44.658	8.093	8.06	6.138	Ps10	»ìºÏÆº
TZ12	4308.9451	78.896	-44.887	8.638	8.529	11.759	Ps10	»ìºÏÆº
TZ12	4309.0701	79.82	-44.324	8.942	8.769	10.812	Ps10	»ìºÏÆº
TZ12	4309.1951	81.279	-44.227	8.398	8.302	10.096	Ps10	»ìºÏÆº
TZ12	4309.3201	83.586	-43.701	7.848	7.861	10.848	Ps10	»ìºÏÆº
TZ12	4309.4451	87.365	-42.928	7.352	7.492	8.656	Ps10	»ìºÏÆº
TZ12	4309.5701	92.74	-42.201	6.767	7.023	9.427	Ps10	»ìºÏÆº
TZ12	4309.6951	98.841	-41.535	5.908	6.178	8.577	Ps10	»ìºÏÆº
TZ12	4309.8201	105.238	-41.021	5.711	6.059	6.212	Ps10	»ìºÏÆº
TZ12	4309.9451	107.363	-40.331	5.675	6.081	1.569	Ps10	»ìºÏÆº
TZ12	4310.0701	108.346	-39.915	5.847	6.304	2.4	Ps10	»ìºÏÆº
TZ12	4310.1951	107.994	-39.864	6.007	6.496	7.048	Ps10	»ìºÏÆº
TZ12	4310.3201	105.531	-40.045	5.89	6.38	8.134	Ps10	»ìºÏÆº
TZ12	4310.4451	108.451	-40.429	5.828	6.314	7.002	Ps10	»ìºÏÆº
TZ12	4310.5701	110.497	-40.469	5.887	6.356	6.935	Ps10	»ìºÏÆº
TZ12	4310.6951	111.23	-40.643	5.855	6.254	3.783	Ps10	»ìºÏÆº
TZ12	4310.8201	111.499	-40.887	5.796	6.157	2.607	Ps10	»ìºÏÆº
TZ12	4310.9451	110.924	-41.093	5.858	6.24	7.587	Ps10	»ìºÏÆº
TZ12	4311.0701	107.332	-41.231	6.215	6.591	1.168	Ps10	»ìºÏÆº
TZ12	4311.1951	108.251	-41.795	6.643	6.994	1.35	Ps10	»ìºÏÆº
TZ12	4311.3201	107.081	-42.421	6.4	6.757	1.47	Ps10	»ìºÏÆº
TZ12	4311.4451	105.57	-43.256	5.785	6.131	0.649	Ps10	»ìºÏÆº
TZ12	4311.5701	105.17	-44.435	5.352	5.686	0.385	Ps10	»ìºÏÆº
TZ12	4311.6951	105.03	-45.954	5.476	5.837	0.36	Ps10	»ìºÏÆº
TZ12	4311.8201	96.175	-47.363	5.475	5.926	0.483	Ps10	»ìºÏÆº
TZ12	4311.9451	94.203	-48.204	5.834	6.337	5.651	Ps10	»ìºÏÆº
TZ12	4312.0701	84.451	-48.927	6.41	6.971	11.501	Ps10	³±Ï«Í¨µÀ
TZ12	4312.1951	79.021	-49.781	7.328	7.98	14.73	Ps10	³±Ï«Í¨µÀ
TZ12	4312.3201	80.988	-50.888	8.061	8.813	11.7	Ps10	³±Ï«Í¨µÀ
TZ12	4312.4451	80.6	-52.215	7.482	8.279	7.82	Ps10	³±Ï«Í¨µÀ
TZ12	4312.5701	82.647	-53.419	6.245	7.004	8.63	Ps10	³±Ï«Í¨µÀ
TZ12	4312.6951	83.162	-54.582	5.711	6.324	2.178	Ps10	³±Ï«Í¨µÀ
TZ12	4312.8201	79.22	-55.86	5.735	6.302	3.425	Ps10	³±Ï«Í¨µÀ
TZ12	4312.9451	75.466	-57.189	6.05	6.64	8.76	Ps10	³±Ï«Í¨µÀ
TZ12	4313.0701	75.287	-58.461	6.473	7.069	12.88	Ps10	³±Ï«Í¨µÀ
TZ12	4313.1951	70.781	-59.691	7.222	7.822	8.171	Ps10	³±Ï«Í¨µÀ
TZ12	4313.3201	68.996	-60.58	6.796	7.298	3.654	Ps10	³±Ï«Í¨µÀ
TZ12	4313.4451	65.67	-61.395	6.048	6.53	8.392	Ps10	³±Ï«Í¨µÀ
TZ12	4313.5701	62.973	-62.19	5.367	5.876	6.192	Ps10	³±Ï«Í¨µÀ
TZ12	4313.6951	61.989	-62.977	4.836	5.36	5.969	Ps10	³±Ï«Í¨µÀ
TZ12	4313.8201	62.081	-63.75	4.321	4.786	6.142	Ps10	³±Ï«Í¨µÀ
TZ12	4313.9451	59.855	-64.568	4.124	4.549	5.724	Ps10	³±Ï«Í¨µÀ
TZ12	4314.0701	59.708	-64.556	4.037	4.447	5.837	Ps10	³±Ï«Í¨µÀ
TZ12	4314.1951	60.47	-64.533	3.913	4.306	5.254	Ps10	³±Ï«Í¨µÀ
TZ12	4314.3201	62.775	-64.562	3.783	4.161	5.154	Ps10	³±Ï«Í¨µÀ
TZ12	4314.4451	65.704	-64.542	3.697	4.069	4.799	Ps10	³±Ï«Í¨µÀ
TZ12	4314.5701	64.22	-64.439	3.629	4	4.733	Ps10	³±Ï«Í¨µÀ
TZ12	4314.6951	63.888	-64.186	3.576	3.952	4.638	Ps10	³±Ï«Í¨µÀ
TZ12	4314.8201	64.554	-63.716	3.601	3.953	4.647	Ps10	³±Ï«Í¨µÀ
TZ12	4314.9451	65.695	-63.302	3.737	4.094	4.853	Ps10	³±Ï«Í¨µÀ
TZ12	4315.0701	67.621	-62.838	3.998	4.385	5.755	Ps10	³±Ï«Í¨µÀ
TZ12	4315.1951	71.381	-62.003	4.352	4.749	5.997	Ps10	³±Ï«Í¨µÀ
TZ12	4315.3201	79.325	-60.824	4.594	4.977	8.519	Ps10	³±Ï«Í¨µÀ
TZ12	4315.4451	86.265	-59.578	4.775	5.137	8.275	Ps10	³±Ï«Í¨µÀ
TZ12	4315.5701	87.433	-58.747	4.891	5.269	6.473	Ps10	³±Ï«Í¨µÀ
TZ12	4315.6951	82.893	-58.178	4.898	5.309	6.472	Ps10	³±Ï«Í¨µÀ
TZ12	4315.8201	75.465	-57.758	4.84	5.272	6.969	Ps10	³±Ï«Í¨µÀ
TZ12	4315.9451	70.42	-57.656	4.893	5.332	8.456	Ps10	³±Ï«Í¨µÀ
TZ12	4316.0701	76.825	-57.63	5.107	5.573	6.857	Ps10	³±Ï«Í¨µÀ
TZ12	4316.1951	81.782	-57.202	5.13	5.592	9.584	Ps10	³±Ï«Í¨µÀ
TZ12	4316.3201	86.545	-57.027	4.92	5.383	9.024	Ps10	³±Ï«Í¨µÀ
TZ12	4316.4451	89.571	-56.968	4.617	5.1	6.137	Ps10	³±Ï«Í¨µÀ
TZ12	4316.5701	89.178	-56.633	4.442	4.956	5.655	Ps10	³±Ï«Í¨µÀ
TZ12	4316.6951	89.592	-56.454	4.578	5.079	6.238	Ps10	³±Ï«Í¨µÀ
TZ12	4316.8201	91.593	-56.578	4.698	5.198	6.384	Ps10	³±Ï«Í¨µÀ
TZ12	4316.9451	97.214	-56.962	5.052	5.582	9.201	Ps10	³±Ï«Í¨µÀ
TZ12	4317.0701	103.609	-57.425	5.443	6.052	8.421	Ps10	³±Ï«Í¨µÀ
TZ12	4317.1951	105.19	-57.847	5.698	6.407	5.847	Ps10	³±Ï«Í¨µÀ
TZ12	4317.3201	94.872	-58.243	5.776	6.538	1.387	Ps10	³±Ï«Í¨µÀ
TZ12	4317.4451	78.369	-58.961	5.912	6.676	5.849	Ps10	³±Ï«Í¨µÀ
TZ12	4317.5701	63.962	-59.554	6.72	7.656	7.749	Ps10	³±Ï«Í¨µÀ
TZ12	4317.6951	57.538	-60.377	7.399	8.455	9.171	Ps10	³±Ï«Í¨µÀ
TZ12	4317.8201	58.64	-61.569	7.588	8.702	9.184	Ps10	³±Ï«Í¨µÀ
TZ12	4317.9451	63.607	-62.993	7.329	8.495	8.73	Ps10	³±Ï«Í¨µÀ
TZ12	4318.0701	67.861	-63.94	7.31	8.498	9.424	Ps10	³±Ï«Í¨µÀ
TZ12	4318.1951	71.288	-64.049	7.027	8.185	8.078	Ps10	³±Ï«Í¨µÀ
TZ12	4318.3201	68.895	-64.616	6.865	8.037	10.465	Ps10	³±Ï«Í¨µÀ
TZ12	4318.4451	63.759	-65.512	6.903	8.115	10.344	Ps10	³±Ï«Í¨µÀ
TZ12	4318.5701	59.28	-66.451	6.919	8.141	7.143	Ps10	³±Ï«Í¨µÀ
TZ12	4318.6951	57.657	-67.128	6.51	7.659	8.509	Ps10	³±Ï«Í¨µÀ
TZ12	4318.8201	55.122	-67.179	6.278	7.45	9.08	Ps10	³±Ï«Í¨µÀ
TZ12	4318.9451	54.2	-66.885	6.19	7.366	8.843	Ps10	³±Ï«Í¨µÀ
TZ12	4319.0701	53.221	-66.399	6.044	7.22	6.172	Ps10	³±Ï«Í¨µÀ
TZ12	4319.1951	53.441	-65.835	5.986	7.166	7.072	Ps10	³±Ï«Í¨µÀ
TZ12	4319.3201	55.282	-65.413	6.183	7.385	7.061	Ps10	³±Ï«Í¨µÀ
TZ12	4319.4451	54.952	-65.615	6.599	7.877	7.649	Ps10	³±Ï«Í¨µÀ
TZ12	4319.5701	56.397	-64.486	7.106	8.465	8.375	Ps10	³±Ï«Í¨µÀ
TZ12	4319.6951	57.572	-62.791	7.538	8.992	11.68	Ps10	³±Ï«Í¨µÀ
TZ12	4319.8201	62.091	-60.988	7.878	9.398	9.481	Ps10	³±Ï«Í¨µÀ
TZ12	4319.9451	71.305	-59.261	8.16	9.707	5.408	Ps10	³±Ï«Í¨µÀ
TZ12	4320.0701	84.496	-57.605	8.364	9.911	0.811	Ps10	»ìºÏÆº
TZ12	4320.1951	102.068	-56.326	7.774	9.299	0.445	Ps10	»ìºÏÆº
TZ12	4320.3201	113.81	-56.09	5.929	7.181	0.355	Ps10	»ìºÏÆº
TZ12	4320.4451	117.391	-56.163	4.969	6.004	0.348	Ps10	»ìºÏÆº
TZ12	4320.5701	116.768	-56.339	4.704	5.642	0.75	Ps9	»ìºÏÆº
TZ12	4320.6951	115.804	-56.652	4.733	5.679	7.64	Ps9	»ìºÏÆº
TZ12	4320.8201	114.865	-57.369	5.309	6.317	6.172	Ps9	»ìºÏÆº
TZ12	4320.9451	105.241	-57.86	6.695	7.997	4.721	Ps9	»ìºÏÆº
TZ12	4321.0701	86.891	-58.94	7.277	8.701	10.426	Ps9	»ìºÏÆº
TZ12	4321.1951	68.907	-60.182	7.914	9.427	8.221	Ps9	»ìºÏÆº
TZ12	4321.3201	58.639	-61.283	8.357	9.886	7.829	Ps9	»ìºÏÆº
TZ12	4321.4451	59.814	-62.034	7.92	9.29	11.546	Ps9	»ìºÏÆº
TZ12	4321.5701	66.831	-62.062	7.381	8.579	17.751	Ps9	»ìºÏÆº
TZ12	4321.6951	70.683	-62.935	6.496	7.582	9.006	Ps9	»ìºÏÆº
TZ12	4321.8201	71.43	-63.234	5.672	6.635	7.422	Ps9	»ìºÏÆº
TZ12	4321.9451	70.396	-63.77	4.981	5.823	6.058	Ps9	»ìºÏÆº
TZ12	4322.0701	68.501	-64.761	4.442	5.2	5.25	Ps9	»ìºÏÆº
TZ12	4322.1951	65.623	-65.058	4.085	4.827	5.401	Ps9	»ìºÏÆº
TZ12	4322.3201	62.396	-64.855	4.002	4.736	5.76	Ps9	»ìºÏÆº
TZ12	4322.4451	60.193	-65.346	3.973	4.709	4.796	Ps9	»ìºÏÆº
TZ12	4322.5701	59.404	-65.741	3.994	4.741	5.814	Ps9	»ìºÏÆº
TZ12	4322.6951	58.892	-64.528	4.08	4.845	7.118	Ps9	»ìºÏÆº
TZ12	4322.8201	58.36	-60.361	4.241	5.021	7.298	Ps9	»ìºÏÆº
TZ12	4322.9451	63.718	-53.498	4.429	5.218	7.188	Ps9	»ìºÏÆº
TZ12	4323.0701	69.669	-49.54	4.887	5.698	6.807	Ps9	»ìºÏÆº
TZ12	4323.1951	77.356	-48.203	5.493	6.394	9.967	Ps9	»ìºÏÆº
TZ12	4323.3201	82.86	-48.056	6.006	6.975	10.381	Ps9	»ìºÏÆº
TZ12	4323.4451	86.699	-48.094	6.309	7.294	11.241	Ps9	»ìºÏÆº
TZ12	4323.5701	94.074	-48.143	6.455	7.463	0.865	Ps9	»ìºÏÆº
TZ12	4323.6951	92.997	-49.192	6.594	7.591	0.517	Ps9	»ìºÏÆº
TZ12	4323.8201	91.529	-49.291	6.424	7.458	1.231	Ps9	»ìºÏÆº
TZ12	4323.9451	84.894	-49.438	6.038	6.965	8.507	Ps9	»ìºÏÆº
TZ12	4324.0701	79.909	-49.894	6.153	6.947	8.613	Ps9	»ìºÏÆº
TZ12	4324.1951	82.102	-50.499	7.172	7.977	1.177	Ps9	»ìºÏÆº
TZ12	4324.3201	81.235	-50.678	7.988	8.945	9.622	Ps9	»ìºÏÆº
TZ12	4324.4451	82.642	-50.664	8.255	9.167	17.548	Ps9	»ìºÏÆº
TZ12	4324.5701	79.88	-50.9	8.42	9.233	7.673	Ps9	»ìºÏÆº
TZ12	4324.6951	78.669	-51.063	8.639	9.332	2.088	Ps9	»ìºÏÆº
TZ12	4324.8201	79.892	-51.138	8.681	9.288	0.735	Ps9	»ìºÏÆº
TZ12	4324.9451	79.765	-51.43	8.04	8.645	0.741	Ps9	»ìºÏÆº
TZ12	4325.0701	79.958	-52.173	6.502	7.046	7.81	Ps9	»ìºÏÆº
TZ12	4325.1951	74.042	-52.873	5.742	6.221	1.313	Ps9	»ìºÏÆº
TZ12	4325.3201	68.569	-53.419	5.232	5.683	4.521	Ps9	»ìºÏÆº
TZ12	4325.4451	65.385	-53.976	5.252	5.711	6.174	Ps9	»ìºÏÆº
TZ12	4325.5701	65.025	-54.541	6.043	6.549	5.794	Ps9	»ìºÏÆº
TZ12	4325.6951	67.994	-54.589	7.305	7.941	6.494	Ps9	»ìºÏÆº
TZ12	4325.8201	68.915	-52.865	7.505	8.121	8.367	Ps9	»ìºÏÆº
TZ12	4325.9451	69.904	-51.795	7.551	8.154	11.931	Ps9	»ìºÏÆº
TZ12	4326.0701	71.265	-50.797	7.591	8.167	8.373	Ps9	»ìºÏÆº
TZ12	4326.1951	74.922	-49.563	7.712	8.264	9.338	Ps9	»ìºÏÆº
TZ12	4326.3201	82.536	-48.037	7.976	8.544	11.293	Ps9	»ìºÏÆº
TZ12	4326.4451	87.197	-45.938	8.584	9.154	11.254	Ps9	»ìºÏÆº
TZ12	4326.5701	90.088	-45.326	8.752	9.323	10.498	Ps9	»ìºÏÆº
TZ12	4326.6951	85.564	-44.932	8.638	9.146	12.292	Ps9	»ìºÏÆº
TZ12	4326.8201	78.36	-44.355	8.588	9.041	9.556	Ps9	»ìºÏÆº
TZ12	4326.9451	72.092	-43.805	8.688	9.112	10.083	Ps9	»ìºÏÆº
TZ12	4327.0701	64.781	-44.194	8.519	8.838	10.585	Ps9	»ìºÏÆº
TZ12	4327.1951	70.514	-45.295	7.341	7.542	12.655	Ps9	»ìºÏÆº
TZ12	4327.3201	71.924	-45.811	6.686	6.808	0.773	Ps9	»ìºÏÆº
TZ12	4327.4451	78.531	-45.024	6.656	6.732	0.59	Ps9	»ìºÏÆº
TZ12	4327.5701	85.422	-43.51	6.96	7.012	0.484	Ps9	»ìºÏÆº
TZ12	4327.6951	84.096	-42.398	7.379	7.401	2.185	Ps9	»ìºÏÆº
TZ12	4327.8201	86.286	-42.09	9.032	8.961	14.514	Ps9	»ìºÏÆº
TZ12	4327.9451	81.2	-41.573	10.039	9.927	12.753	Ps9	»ìºÏÆº
TZ12	4328.0701	82.914	-40.894	9.802	9.648	11.166	Ps9	»ìºÏÆº
TZ12	4328.1951	88.329	-40.391	8.841	8.749	0.795	Ps9	»ìºÏÆº
TZ12	4328.3201	93.619	-40.193	7.778	7.86	0.842	Ps9	»ìºÏÆº
TZ12	4328.4451	97.458	-40.111	7.077	7.299	1.33	Ps9	»ìºÏÆº
TZ12	4328.5701	98.066	-40.649	6.918	7.12	5.024	Ps9	»ìºÏÆº
TZ12	4328.6951	95.104	-40.875	7.152	7.487	8.887	Ps9	»ìºÏÆº
TZ12	4328.8201	92.735	-41.166	7.157	7.591	8.561	Ps9	»ìºÏÆº
TZ12	4328.9451	88.552	-41.464	7.002	7.451	7.547	Ps9	»ìºÏÆº
TZ12	4329.0701	81.102	-41.61	6.937	7.35	7.53	Ps9	»ìºÏÆº
TZ12	4329.1951	81.36	-41.713	6.824	7.228	8.418	Ps9	»ìºÏÆº
TZ12	4329.3201	82.246	-42.031	7.065	7.432	10.13	Ps9	»ìºÏÆº
TZ12	4329.4451	86.577	-42.291	7.508	7.853	3.391	Ps9	»ìºÏÆº
TZ12	4329.5701	89.59	-42.661	7.814	8.116	0.984	Ps8	»ìºÏÆº
TZ12	4329.6951	89.612	-43.067	8.211	8.432	9.42	Ps8	»ìºÏÆº
TZ12	4329.8201	88.621	-43.186	9.344	9.469	3.056	Ps8	»ìºÏÆº
TZ12	4329.9451	83.346	-43.161	9.622	9.867	3.172	Ps8	»ìºÏÆº
TZ12	4330.0701	80.565	-43.565	9.719	10.062	18.496	Ps8	»ìºÏÆº
TZ12	4330.1951	80.392	-43.734	10.34	10.755	6.421	Ps8	»ìºÏÆº
TZ12	4330.3201	83.37	-43.884	10.656	11.108	1.584	Ps8	»ìºÏÆº
TZ12	4330.4451	87.847	-44.209	10.078	10.544	5.64	Ps8	»ìºÏÆº
TZ12	4330.5701	86.662	-44.159	9.819	10.373	18.313	Ps8	»ìºÏÆº
TZ12	4330.6951	82.533	-44.675	10.312	10.963	12.459	Ps8	»ìºÏÆº
TZ12	4330.8201	82.655	-45.213	9.89	10.73	9.675	Ps8	»ìºÏÆº
TZ12	4330.9451	82.012	-45.805	9.126	10.123	9.814	Ps8	»ìºÏÆº
TZ12	4331.0701	80.611	-46.344	8.577	9.674	11.184	Ps8	»ìºÏÆº
TZ12	4331.1951	81.938	-46.672	8.558	9.762	9.141	Ps8	»ìºÏÆº
TZ12	4331.3201	80.503	-47.209	8.662	9.983	12.619	Ps8	»ìºÏÆº
TZ12	4331.4451	79.462	-47.415	8.819	10.23	11.617	Ps8	»ìºÏÆº
TZ12	4331.5701	75.932	-47.517	9.065	10.538	9.75	Ps8	»ìºÏÆº
TZ12	4331.6951	70.445	-47.013	9.135	10.621	10.167	Ps8	»ìºÏÆº
TZ12	4331.8201	67.16	-46.232	8.794	10.245	10.801	Ps8	»ìºÏÆº
TZ12	4331.9451	75.05	-47.332	8.017	9.423	10.238	Ps8	»ìºÏÆº
TZ12	4332.0701	80.675	-47.571	7.253	8.447	0.99	Ps8	»ìºÏÆº
