WELL	DEPTH	GR	SP	RD	RM	RXO	LAYER	FACES
TZ122	4266.362	97.512	-36.819	4.214	4.339	4.402	Ps9	»ìºÏÆº
TZ122	4266.4382	96.754	-36.87	4.084	4.202	4.268	Ps9	»ìºÏÆº
TZ122	4266.5144	95.034	-37.092	4.028	4.144	4.218	Ps9	»ìºÏÆº
TZ122	4266.5906	92.949	-37.43	4.019	4.138	4.222	Ps9	»ìºÏÆº
TZ122	4266.6668	90.856	-37.81	4.038	4.162	4.262	Ps9	»ìºÏÆº
TZ122	4266.743	88.792	-38.169	4.082	4.212	4.33	Ps9	»ìºÏÆº
TZ122	4266.8192	86.636	-38.466	4.155	4.29	4.428	Ps9	»ìºÏÆº
TZ122	4266.8954	84.456	-38.691	4.241	4.381	4.538	Ps9	»ìºÏÆº
TZ122	4266.9716	82.739	-38.854	4.309	4.45	4.622	Ps9	»ìºÏÆº
TZ122	4267.0478	82.163	-38.975	4.318	4.456	4.632	Ps9	»ìºÏÆº
TZ122	4267.124	83.367	-39.066	4.254	4.381	4.549	Ps9	»ìºÏÆº
TZ122	4267.2002	86.512	-39.131	4.135	4.248	4.397	Ps9	»ìºÏÆº
TZ122	4267.2764	91.009	-39.168	4.009	4.106	4.231	Ps9	»ìºÏÆº
TZ122	4267.3526	95.641	-39.178	3.928	4.01	4.106	Ps9	»ìºÏÆº
TZ122	4267.4288	98.969	-39.157	3.923	3.992	4.058	Ps9	»ìºÏÆº
TZ122	4267.505	99.886	-39.098	4.015	4.075	4.106	Ps9	»ìºÏÆº
TZ122	4267.5812	98.124	-38.998	4.229	4.279	4.264	Ps9	»ìºÏÆº
TZ122	4267.6574	94.226	-38.871	4.575	4.611	4.534	Ps9	»ìºÏÆº
TZ122	4267.7336	89.355	-38.729	4.971	4.989	4.83	Ps9	»ìºÏÆº
TZ122	4267.8098	84.788	-38.577	5.252	5.247	4.995	Ps9	»ìºÏÆº
TZ122	4267.886	81.499	-38.407	5.24	5.213	4.877	Ps9	»ìºÏÆº
TZ122	4267.9622	79.729	-38.206	4.9	4.853	4.464	Ps9	»ìºÏÆº
TZ122	4268.0384	79.168	-37.959	4.378	4.318	3.911	Ps9	»ìºÏÆº
TZ122	4268.1146	79.196	-37.668	3.974	3.903	3.492	Ps9	»ìºÏÆº
TZ122	4268.1908	79.165	-37.366	3.806	3.724	3.302	Ps9	»ìºÏÆº
TZ122	4268.267	78.566	-37.105	3.898	3.801	3.356	Ps9	»ìºÏÆº
TZ122	4268.3432	77.259	-36.939	4.301	4.18	3.691	Ps9	»ìºÏÆº
TZ122	4268.4194	75.471	-36.887	5.118	4.96	4.399	Ps9	»ìºÏÆº
TZ122	4268.4956	73.85	-36.921	6.288	6.08	5.44	Ps9	»ìºÏÆº
TZ122	4268.5718	73.209	-36.979	7.344	7.087	6.408	Ps9	»ìºÏÆº
TZ122	4268.648	73.972	-36.99	7.853	7.564	6.916	Ps9	»ìºÏÆº
TZ122	4268.7242	75.855	-36.91	7.648	7.355	6.793	Ps9	»ìºÏÆº
TZ122	4268.8004	78.23	-36.724	7.011	6.733	6.27	Ps9	»ìºÏÆº
TZ122	4268.8766	80.586	-36.438	6.357	6.103	5.709	Ps9	»ìºÏÆº
TZ122	4268.9528	82.805	-36.058	5.837	5.598	5.25	Ps9	»ìºÏÆº
TZ122	4269.029	85.13	-35.58	5.432	5.205	4.878	Ps9	»ìºÏÆº
TZ122	4269.1052	87.908	-35.008	5.133	4.914	4.594	Ps9	»ìºÏÆº
TZ122	4269.1814	91.068	-34.362	4.983	4.766	4.439	Ps9	»ìºÏÆº
TZ122	4269.2576	94.066	-33.681	5.035	4.815	4.464	Ps9	»ìºÏÆº
TZ122	4269.3338	96.279	-33.027	5.334	5.101	4.711	Ps9	»ìºÏÆº
TZ122	4269.41	97.293	-32.454	5.909	5.652	5.205	Ps9	»ìºÏÆº
TZ122	4269.4862	97.042	-31.991	6.656	6.369	5.856	Ps9	»ìºÏÆº
TZ122	4269.5624	95.954	-31.631	7.22	6.912	6.352	Ps9	»ìºÏÆº
TZ122	4269.6386	94.467	-31.341	7.315	7.008	6.443	Ps9	»ìºÏÆº
TZ122	4269.7148	92.827	-31.091	6.94	6.654	6.124	Ps9	»ìºÏÆº
TZ122	4269.791	91.134	-30.872	6.418	6.158	5.676	Ps9	»ìºÏÆº
TZ122	4269.8672	89.461	-30.697	6.137	5.893	5.441	Ps9	»ìºÏÆº
TZ122	4269.9434	87.792	-30.584	6.193	5.95	5.506	Ps9	»ìºÏÆº
TZ122	4270.0196	86.107	-30.541	6.611	6.354	5.896	Ps9	»ìºÏÆº
TZ122	4270.0958	84.34	-30.558	7.401	7.114	6.621	Ps9	»ìºÏÆº
TZ122	4270.172	82.423	-30.607	8.511	8.182	7.644	Ps9	»ìºÏÆº
TZ122	4270.2482	80.479	-30.647	9.744	9.368	8.794	Ps9	»ìºÏÆº
TZ122	4270.3244	78.997	-30.635	10.91	10.489	9.898	Ps9	»ìºÏÆº
TZ122	4270.4006	78.666	-30.529	11.781	11.327	10.747	Ps9	»ìºÏÆº
TZ122	4270.4768	80.205	-30.311	12.096	11.631	11.092	Ps9	»ìºÏÆº
TZ122	4270.553	84.127	-29.992	11.71	11.284	10.785	Ps9	»ìºÏÆº
TZ122	4270.6292	90.568	-29.603	10.744	10.356	9.934	Ps9	»ìºÏÆº
TZ122	4270.7054	99.234	-29.185	9.542	9.198	8.855	Ps9	»ìºÏÆº
TZ122	4270.7816	109.374	-28.777	8.442	8.142	7.864	Ps9	»ìºÏÆº
TZ122	4270.8578	119.769	-28.411	7.651	7.382	7.153	Ps9	»ìºÏÆº
TZ122	4270.934	128.736	-28.113	7.17	6.923	6.728	Ps9	»ìºÏÆº
TZ122	4271.0102	134.43	-27.906	6.962	6.725	6.558	Ps9	»ìºÏÆº
TZ122	4271.0864	135.466	-27.812	6.995	6.761	6.616	Ps9	³±Ï«Í¨µÀ
TZ122	4271.1626	131.362	-27.852	7.256	7.015	6.89	Ps9	³±Ï«Í¨µÀ
TZ122	4271.2388	122.775	-28.039	7.743	7.486	7.378	Ps9	³±Ï«Í¨µÀ
TZ122	4271.315	111.295	-28.372	8.457	8.173	8.078	Ps9	³±Ï«Í¨µÀ
TZ122	4271.3912	98.945	-28.823	9.388	9.068	8.973	Ps9	³±Ï«Í¨µÀ
TZ122	4271.4674	87.52	-29.344	10.494	10.125	10.015	Ps9	³±Ï«Í¨µÀ
TZ122	4271.5436	78.165	-29.881	11.719	11.293	11.139	Ps9	³±Ï«Í¨µÀ
TZ122	4271.6198	71.455	-30.386	12.946	12.455	12.219	Ps9	³±Ï«Í¨µÀ
TZ122	4271.696	67.628	-30.832	13.923	13.371	13.013	Ps9	³±Ï«Í¨µÀ
TZ122	4271.7722	66.842	-31.208	14.302	13.707	13.2	Ps9	³±Ï«Í¨µÀ
TZ122	4271.8484	69.013	-31.516	13.863	13.251	12.603	Ps9	³±Ï«Í¨µÀ
TZ122	4271.9246	73.428	-31.767	12.724	12.1	11.373	Ps9	³±Ï«Í¨µÀ
TZ122	4272.0008	78.748	-31.968	11.29	10.713	9.917	Ps8	³±Ï«Í¨µÀ
TZ122	4272.077	83.4	-32.121	10.072	9.552	8.723	Ps8	³±Ï«Í¨µÀ
TZ122	4272.1532	86.125	-32.23	9.424	8.936	8.063	Ps8	³±Ï«Í¨µÀ
TZ122	4272.2294	86.445	-32.301	9.352	8.87	7.92	Ps8	³±Ï«Í¨µÀ
TZ122	4272.3056	84.903	-32.338	9.816	9.315	8.252	Ps8	³±Ï«Í¨µÀ
TZ122	4272.3818	82.736	-32.35	10.622	10.099	8.904	Ps8	³±Ï«Í¨µÀ
TZ122	4272.458	81.086	-32.345	11.073	10.558	9.293	Ps8	³±Ï«Í¨µÀ
TZ122	4272.5342	80.395	-32.34	10.681	10.216	8.994	Ps8	³±Ï«Í¨µÀ
TZ122	4272.6104	80.357	-32.361	9.558	9.171	8.096	Ps8	³±Ï«Í¨µÀ
TZ122	4272.6866	80.46	-32.44	8.356	8.054	7.147	Ps8	³±Ï«Í¨µÀ
TZ122	4272.7628	80.473	-32.587	7.652	7.41	6.622	Ps8	³±Ï«Í¨µÀ
TZ122	4272.839	80.624	-32.773	7.496	7.292	6.572	Ps8	³±Ï«Í¨µÀ
TZ122	4272.9152	81.379	-32.94	7.861	7.684	6.99	Ps8	³±Ï«Í¨µÀ
TZ122	4272.9914	83.167	-33.027	8.521	8.37	7.686	Ps8	³±Ï«Í¨µÀ
TZ122	4273.0676	86.082	-32.989	8.775	8.661	8.025	Ps8	³±Ï«Í¨µÀ
TZ122	4273.1438	89.75	-32.83	8.307	8.237	7.7	Ps8	³±Ï«Í¨µÀ
TZ122	4273.22	93.504	-32.599	7.352	7.324	6.904	Ps8	³±Ï«Í¨µÀ
TZ122	4273.2962	96.602	-32.359	6.576	6.579	6.243	Ps8	³±Ï«Í¨µÀ
TZ122	4273.3724	98.437	-32.165	6.28	6.309	6.023	Ps8	³±Ï«Í¨µÀ
TZ122	4273.4486	98.735	-32.053	6.456	6.513	6.252	Ps8	³±Ï«Í¨µÀ
TZ122	4273.5248	97.567	-32.023	7.108	7.199	6.945	Ps8	³±Ï«Í¨µÀ
TZ122	4273.601	95.443	-32.052	8.127	8.263	8.007	Ps8	³±Ï«Í¨µÀ
TZ122	4273.6772	93.248	-32.097	8.993	9.181	8.931	Ps8	³±Ï«Í¨µÀ
TZ122	4273.7534	91.868	-32.113	9.304	9.531	9.304	Ps8	³±Ï«Í¨µÀ
TZ122	4273.8296	91.771	-32.091	8.966	9.225	9.012	Ps8	³±Ï«Í¨µÀ
TZ122	4273.9058	92.908	-32.03	8.277	8.556	8.377	Ps8	³±Ï«Í¨µÀ
TZ122	4273.982	94.757	-31.92	7.624	7.919	7.771	Ps8	»ìºÏÆº
TZ122	4274.0582	96.51	-31.746	7.21	7.526	7.402	Ps8	»ìºÏÆº
TZ122	4274.1344	97.597	-31.514	7.007	7.349	7.245	Ps8	»ìºÏÆº
TZ122	4274.2106	97.915	-31.253	6.925	7.301	7.216	Ps8	»ìºÏÆº
TZ122	4274.2868	97.685	-31.021	6.874	7.287	7.225	Ps8	»ìºÏÆº
TZ122	4274.363	97.31	-30.886	6.79	7.235	7.206	Ps8	»ìºÏÆº
TZ122	4274.4392	97.072	-30.897	6.643	7.116	7.126	Ps8	»ìºÏÆº
TZ122	4274.5154	96.826	-31.06	6.419	6.915	6.968	Ps8	»ìºÏÆº
TZ122	4274.5916	96.312	-31.347	6.111	6.616	6.715	Ps8	»ìºÏÆº
TZ122	4274.6678	95.35	-31.694	5.732	6.226	6.368	Ps8	»ìºÏÆº
TZ122	4274.744	93.895	-32.058	5.327	5.794	5.973	Ps8	»ìºÏÆº
TZ122	4274.8202	92.175	-32.446	4.972	5.413	5.617	Ps8	»ìºÏÆº
TZ122	4274.8964	90.439	-32.879	4.716	5.144	5.374	Ps8	»ìºÏÆº
TZ122	4274.9726	88.884	-33.372	4.577	5.011	5.273	Ps8	»ìºÏÆº
TZ122	4275.0488	87.537	-33.926	4.552	5.011	5.318	Ps8	»ìºÏÆº
TZ122	4275.125	86.244	-34.523	4.627	5.134	5.5	Ps8	»ìºÏÆº
TZ122	4275.2012	84.894	-35.126	4.788	5.363	5.807	Ps8	»ìºÏÆº
TZ122	4275.2774	83.626	-35.703	5.022	5.689	6.227	Ps8	»ìºÏÆº
TZ122	4275.3536	82.865	-36.224	5.307	6.087	6.733	Ps8	»ìºÏÆº
TZ122	4275.4298	83.021	-36.669	5.607	6.513	7.271	Ps8	»ìºÏÆº
TZ122	4275.506	84.233	-37.028	5.875	6.903	7.756	Ps8	»ìºÏÆº
TZ122	4275.5822	86.299	-37.29	6.058	7.18	8.082	Ps8	»ìºÏÆº
TZ122	4275.6584	88.56	-37.443	6.13	7.296	8.188	Ps8	»ìºÏÆº
TZ122	4275.7346	90.171	-37.487	6.127	7.297	8.131	Ps8	»ìºÏÆº
TZ122	4275.8108	90.198	-37.432	6.172	7.356	8.139	Ps8	»ìºÏÆº
TZ122	4275.887	87.932	-37.304	6.384	7.647	8.42	Ps8	»ìºÏÆº
TZ122	4275.9632	83.319	-37.132	6.869	8.33	9.157	Ps8	»ìºÏÆº
TZ122	4276.0394	76.941	-36.945	7.735	9.594	10.566	Ps8	»ìºÏÆº
TZ122	4276.1156	69.949	-36.754	9.087	11.679	12.908	Ps8	»ìºÏÆº
TZ122	4276.1918	63.642	-36.545	10.868	14.647	16.132	Ps8	»ìºÏÆº
TZ122	4276.268	59.056	-36.287	13.032	18.569	19.918	Ps8	»ìºÏÆº
TZ122	4276.3442	56.643	-35.94	15.591	22.529	23.639	Ps8	»ìºÏÆº
TZ122	4276.4204	56.189	-35.485	18.442	25.775	26.23	Ps8	»ìºÏÆº
TZ122	4276.4966	57.051	-34.93	20.087	26.892	26.439	Ps8	»ìºÏÆº
TZ122	4276.5728	58.529	-34.294	19.064	25.231	23.947	Ps8	»ìºÏÆº
TZ122	4276.649	60.178	-33.598	16.628	21.581	19.735	Ps8	»ìºÏÆº
TZ122	4276.7252	61.893	-32.865	13.596	17.23	15.206	Ps8	»ìºÏÆº
TZ122	4276.8014	63.724	-32.121	10.89	13.529	11.642	Ps8	»ìºÏÆº
TZ122	4276.8776	65.92	-31.393	9.328	11.39	9.642	Ps8	»ìºÏÆº
TZ122	4276.9538	68.827	-30.697	8.673	10.421	8.74	Ps8	»ìºÏÆº
TZ122	4277.03	72.736	-30.025	8.798	10.399	8.727	Ps8	»ìºÏÆº
TZ122	4277.1062	77.753	-29.356	9.797	11.385	9.589	Ps8	»ìºÏÆº
TZ122	4277.1824	83.574	-28.669	11.884	13.606	11.568	Ps8	»ìºÏÆº
TZ122	4277.2586	89.432	-27.961	14.037	15.886	13.675	Ps8	»ìºÏÆº
TZ122	4277.3348	94.25	-27.258	14.798	16.563	14.412	Ps8	»ìºÏÆº
TZ122	4277.411	97.151	-26.614	13.607	15.084	13.238	Ps8	»ìºÏÆº
TZ122	4277.4872	98.024	-26.095	11.11	12.214	10.792	Ps8	»ìºÏÆº
TZ122	4277.5634	97.521	-25.75	8.587	9.38	8.33	Ps8	»ìºÏÆº
TZ122	4277.6396	96.54	-25.585	6.939	7.551	6.719	Ps8	»ìºÏÆº
TZ122	4277.7158	95.629	-25.566	6.118	6.64	5.914	Ps8	»ìºÏÆº
TZ122	4277.792	94.719	-25.639	5.841	6.332	5.642	Ps8	»ìºÏÆº
TZ122	4277.8682	93.332	-25.756	5.956	6.457	5.759	Ps8	»ìºÏÆº
TZ122	4277.9444	90.979	-25.891	6.3	6.841	6.11	Ps8	»ìºÏÆº
TZ122	4278.0206	87.496	-26.049	6.576	7.158	6.405	Ps8	»ìºÏÆº
TZ122	4278.0968	83.231	-26.241	6.559	7.168	6.44	Ps8	»ìºÏÆº
TZ122	4278.173	78.972	-26.479	6.372	6.999	6.322	Ps8	»ìºÏÆº
TZ122	4278.2492	75.695	-26.754	6.31	6.97	6.344	Ps8	»ìºÏÆº
TZ122	4278.3254	74.261	-27.017	6.534	7.264	6.666	Ps8	»ìºÏÆº
TZ122	4278.4016	75.178	-27.205	7.053	7.897	7.328	Ps8	»ìºÏÆº
TZ122	4278.4778	78.406	-27.283	7.495	8.448	7.94	Ps8	»ìºÏÆº
TZ122	4278.554	83.264	-27.266	7.411	8.404	8.007	Ps8	»ìºÏÆº
TZ122	4278.6302	88.387	-27.226	6.736	7.676	7.418	Ps8	»ìºÏÆº
TZ122	4278.7064	92.224	-27.266	5.83	6.663	6.533	Ps8	»ìºÏÆº
TZ122	4278.7826	93.684	-27.477	5.218	5.942	5.907	Ps8	»ìºÏÆº
TZ122	4278.8588	92.531	-27.9	4.984	5.63	5.67	Ps8	»ìºÏÆº
TZ122	4278.935	89.311	-28.519	5.058	5.707	5.804	Ps8	»ìºÏÆº
TZ122	4279.0112	84.989	-29.267	5.383	6.135	6.302	Ps8	»ìºÏÆº
TZ122	4279.0874	80.457	-30.042	5.871	6.775	7.027	Ps8	»ìºÏÆº
TZ122	4279.1636	76.217	-30.743	6.352	7.408	7.736	Ps8	»ìºÏÆº
TZ122	4279.2398	72.48	-31.299	6.771	7.954	8.32	Ps8	»ìºÏÆº
TZ122	4279.316	69.45	-31.671	7.19	8.492	8.842	Ps8	»ìºÏÆº
TZ122	4279.3922	67.418	-31.852	7.757	9.224	9.489	Ps8	»ìºÏÆº
TZ122	4279.4684	67.009	-31.851	8.614	10.36	10.43	Ps8	»ìºÏÆº
TZ122	4279.5446	68.86	-31.681	9.698	11.249	11.061	Ps8	»ìºÏÆº
TZ122	4279.6208	73.175	-31.334	9.993	11.316	10.847	Ps8	»ìºÏÆº
TZ122	4279.697	79.627	-30.8	9.298	10.444	9.734	Ps8	»ìºÏÆº
TZ122	4279.7732	87.322	-30.088	8.029	8.959	8.108	Ps8	»ìºÏÆº
TZ122	4279.8494	94.956	-29.24	6.63	7.356	6.476	Ps8	»ìºÏÆº
TZ122	4279.9256	101.084	-28.328	5.522	6.092	5.221	Ps8	»ìºÏÆº
TZ122	4280.0018	104.529	-27.427	4.902	5.376	4.503	Ps8	»ìºÏÆº
TZ122	4280.078	104.678	-26.6	4.677	5.098	4.19	Ps8	»ìºÏÆº
TZ122	4280.1542	101.537	-25.88	4.828	5.227	4.236	Ps8	»ìºÏÆº
TZ122	4280.2304	95.774	-25.265	5.453	5.859	4.702	Ps8	»ìºÏÆº
TZ122	4280.3066	88.533	-24.724	6.893	7.342	5.85	Ps8	»ìºÏÆº
TZ122	4280.3828	81.378	-24.222	10.103	10.663	8.455	Ps8	»ìºÏÆº
TZ122	4280.459	76.115	-23.728	15.472	16.184	12.805	Ps8	»ìºÏÆº
TZ122	4280.5352	74.145	-23.227	20.165	20.902	16.46	Ps8	»ìºÏÆº
TZ122	4280.6114	76.125	-22.715	21.394	21.957	17.087	Ps8	»ìºÏÆº
TZ122	4280.6876	81.684	-22.209	19.363	19.654	14.997	Ps8	»ìºÏÆº
TZ122	4280.7638	89.448	-21.747	14.319	14.379	10.712	Ps8	»ìºÏÆº
TZ122	4280.84	97.651	-21.359	10.034	9.986	7.258	Ps8	»ìºÏÆº
TZ122	4280.9162	104.746	-21.05	7.506	7.418	5.268	Ps8	»ìºÏÆº
TZ122	4280.9924	109.785	-20.806	6.147	6.04	4.203	Ps8	»ìºÏÆº
TZ122	4281.0686	112.518	-20.615	5.373	5.252	3.595	Ps8	»ìºÏÆº
TZ122	4281.1448	113.343	-20.468	4.893	4.763	3.225	Ps8	»ìºÏÆº
TZ122	4281.221	113.108	-20.362	4.583	4.449	2.999	Ps8	»ìºÏÆº
TZ122	4281.2972	112.765	-20.302	4.409	4.27	2.883	Ps8	»ìºÏÆº
TZ122	4281.3734	112.789	-20.292	4.384	4.236	2.884	Ps8	»ìºÏÆº
TZ122	4281.4496	113.016	-20.33	4.537	4.377	3.021	Ps8	»ìºÏÆº
TZ122	4281.5258	112.935	-20.419	4.906	4.728	3.323	Ps8	»ìºÏÆº
TZ122	4281.602	112.221	-20.571	5.507	5.299	3.803	Ps8	»ìºÏÆº
TZ122	4281.6782	110.783	-20.808	6.165	5.917	4.339	Ps8	»ìºÏÆº
TZ122	4281.7544	108.876	-21.12	6.616	6.335	4.748	Ps8	»ìºÏÆº
TZ122	4281.8306	106.958	-21.46	6.733	6.436	4.925	Ps8	»ìºÏÆº
TZ122	4281.9068	105.335	-21.794	6.673	6.365	4.958	Ps8	»ìºÏÆº
TZ122	4281.983	103.963	-22.142	6.834	6.501	5.134	Ps8	»ìºÏÆº
TZ122	4282.0592	102.592	-22.56	7.503	7.122	5.683	Ps8	»ìºÏÆº
TZ122	4282.1354	101.036	-23.072	8.76	8.313	6.681	Ps8	»ìºÏÆº
TZ122	4282.2116	99.553	-23.636	9.957	9.453	7.64	Ps8	»ìºÏÆº
TZ122	4282.2878	98.45	-24.161	10.186	9.677	7.854	Ps8	»ìºÏÆº
TZ122	4282.364	97.619	-24.554	9.176	8.726	7.105	Ps8	»ìºÏÆº
TZ122	4282.4402	96.482	-24.787	7.495	7.145	5.847	Ps8	»ìºÏÆº
TZ122	4282.5164	94.454	-24.932	6.255	5.991	4.958	Ps8	»ìºÏÆº
TZ122	4282.5926	91.299	-25.142	5.692	5.477	4.596	Ps8	»ìºÏÆº
TZ122	4282.6688	87.288	-25.561	5.653	5.466	4.666	Ps8	»ìºÏÆº
TZ122	4282.745	83.159	-26.253	6.124	5.951	5.18	Ps8	»ìºÏÆº
TZ122	4282.8212	79.702	-27.178	7.069	6.906	6.146	Ps8	»ìºÏÆº
TZ122	4282.8974	77.441	-28.246	7.906	7.759	7.063	Ps8	»ìºÏÆº
TZ122	4282.9736	76.537	-29.381	8.142	8.022	7.455	Ps8	»ìºÏÆº
TZ122	4283.0498	76.659	-30.525	7.665	7.578	7.169	Ps8	»ìºÏÆº
TZ122	4283.126	77.181	-31.638	6.831	6.771	6.498	Ps8	»ìºÏÆº
TZ122	4283.2022	77.43	-32.704	6.134	6.095	5.908	Ps8	»ìºÏÆº
TZ122	4283.2784	76.913	-33.742	5.77	5.739	5.604	Ps8	»ìºÏÆº
TZ122	4283.3546	75.577	-34.767	5.65	5.624	5.517	Ps8	»ìºÏÆº
TZ122	4283.4308	73.764	-35.771	5.59	5.563	5.471	Ps8	»ìºÏÆº
TZ122	4283.507	72.109	-36.725	5.399	5.369	5.286	Ps8	»ìºÏÆº
TZ122	4283.5832	71.175	-37.587	4.996	4.964	4.892	Ps8	»ìºÏÆº
TZ122	4283.6594	71.159	-38.32	4.443	4.414	4.356	Ps8	»ìºÏÆº
TZ122	4283.7356	71.799	-38.912	3.89	3.862	3.819	Ps8	»ìºÏÆº
TZ122	4283.8118	72.544	-39.367	3.478	3.448	3.42	Ps8	»ìºÏÆº
TZ122	4283.888	72.983	-39.683	3.235	3.208	3.189	Ps8	»ìºÏÆº
TZ122	4283.9642	73.011	-39.845	3.15	3.121	3.112	Ps8	»ìºÏÆº
TZ122	4284.0404	72.78	-39.814	3.201	3.168	3.168	Ps8	»ìºÏÆº
TZ122	4284.1166	72.607	-39.55	3.362	3.325	3.333	Ps8	»ìºÏÆº
TZ122	4284.1928	72.733	-39.043	3.601	3.557	3.572	Ps8	»ìºÏÆº
TZ122	4284.269	73.25	-38.323	3.881	3.828	3.845	Ps8	»ìºÏÆº
TZ122	4284.3452	74.105	-37.432	4.186	4.123	4.139	Ps8	»ìºÏÆº
TZ122	4284.4214	75.163	-36.404	4.559	4.481	4.489	Ps8	»ìºÏÆº
TZ122	4284.4976	76.415	-35.278	5.072	4.977	4.966	Ps8	»ìºÏÆº
TZ122	4284.5738	77.939	-34.085	5.813	5.695	5.653	Ps8	»ìºÏÆº
TZ122	4284.65	79.906	-32.858	6.854	6.707	6.612	Ps8	»ìºÏÆº
TZ122	4284.7262	82.548	-31.628	8.163	7.978	7.808	Ps8	»ìºÏÆº
TZ122	4284.8024	86.174	-30.424	9.565	9.338	9.076	Ps8	»ìºÏÆº
TZ122	4284.8786	91.029	-29.273	10.776	10.521	10.146	Ps8	»ìºÏÆº
TZ122	4284.9548	97.068	-28.196	11.542	11.277	10.789	Ps8	»ìºÏÆº
TZ122	4285.031	103.941	-27.2	11.811	11.552	10.973	Ps8	»ìºÏÆº
TZ122	4285.1072	111.112	-26.27	11.733	11.497	10.86	Ps8	»ìºÏÆº
TZ122	4285.1834	117.914	-25.397	11.513	11.307	10.646	Ps8	»ìºÏÆº
TZ122	4285.2596	123.705	-24.594	11.273	11.101	10.439	Ps8	³±ÏÂÄàÆº
TZ122	4285.3358	128.031	-23.892	11.064	10.927	10.273	Ps8	³±ÏÂÄàÆº
TZ122	4285.412	130.699	-23.309	10.908	10.802	10.158	Ps8	³±ÏÂÄàÆº
TZ122	4285.4882	131.595	-22.861	10.83	10.747	10.105	Ps8	³±ÏÂÄàÆº
TZ122	4285.5644	130.765	-22.557	10.82	10.752	10.099	Ps8	³±ÏÂÄàÆº
TZ122	4285.6406	128.601	-22.357	10.809	10.751	10.074	Ps8	³±ÏÂÄàÆº
TZ122	4285.7168	125.83	-22.207	10.696	10.64	9.929	Ps8	³±ÏÂÄàÆº
TZ122	4285.793	123.245	-22.075	10.393	10.326	9.583	Ps8	³±ÏÂÄàÆº
TZ122	4285.8692	121.53	-21.943	9.88	9.797	9.031	Ps8	³±ÏÂÄàÆº
TZ122	4285.9454	120.984	-21.82	9.239	9.141	8.367	Ps8	³±ÏÂÄàÆº
TZ122	4286.0216	121.329	-21.7	8.626	8.511	7.736	Ps8	³±ÏÂÄàÆº
TZ122	4286.0978	121.832	-21.542	8.165	8.027	7.251	Ps8	³±ÏÂÄàÆº
TZ122	4286.174	121.793	-21.323	7.86	7.695	6.919	Ps8	³±ÏÂÄàÆº
TZ122	4286.2502	120.817	-21.08	7.643	7.455	6.687	Ps8	³±ÏÂÄàÆº
TZ122	4286.3264	119.128	-20.851	7.435	7.225	6.48	Ps8	³±ÏÂÄàÆº
TZ122	4286.4026	117.201	-20.657	7.205	6.972	6.266	Ps8	³±ÏÂÄàÆº
TZ122	4286.4788	115.247	-20.52	7.017	6.759	6.103	Ps8	³±ÏÂÄàÆº
TZ122	4286.555	113.249	-20.468	7	6.717	6.106	Ps8	³±ÏÂÄàÆº
TZ122	4286.6312	111.19	-20.509	7.305	6.986	6.407	Ps8	³±ÏÂÄàÆº
TZ122	4286.7074	109.169	-20.651	8.103	7.722	7.155	Ps8	³±ÏÂÄàÆº
TZ122	4286.7836	107.385	-20.882	9.621	9.138	8.558	Ps8	³±ÏÂÄàÆº
TZ122	4286.8598	106.14	-21.175	11.755	11.144	10.526	Ps8	³±ÏÂÄàÆº
TZ122	4286.936	105.623	-21.495	13.881	13.16	12.51	Ps8	³±ÏÂÄàÆº
TZ122	4287.0122	105.599	-21.799	15.253	14.437	13.811	Ps8	³±ÏÂÄàÆº
TZ122	4287.0884	105.62	-22.04	15.46	14.608	14.024	Ps8	³±ÏÂÄàÆº
TZ122	4287.1646	105.278	-22.217	14.918	14.084	13.524	Ps8	³±ÏÂÄàÆº
TZ122	4287.2408	104.293	-22.355	14.548	13.742	13.16	Ps8	³±ÏÂÄàÆº
TZ122	4287.317	102.763	-22.473	14.9	14.087	13.419	Ps8	³±ÏÂÄàÆº
TZ122	4287.3932	101.212	-22.592	15.939	15.093	14.27	Ps8	³±ÏÂÄàÆº
TZ122	4287.4694	100.377	-22.704	17.281	16.424	15.418	Ps8	³±ÏÂÄàÆº
TZ122	4287.5456	100.781	-22.777	18.247	17.348	16.258	Ps8	³±ÏÂÄàÆº
TZ122	4287.6218	102.55	-22.764	18.33	17.48	16.319	Ps8	³±ÏÂÄàÆº
TZ122	4287.698	105.441	-22.642	17.451	16.724	15.549	Ps8	³±ÏÂÄàÆº
TZ122	4287.7742	108.948	-22.433	16.015	15.44	14.33	Ps8	³±ÏÂÄàÆº
TZ122	4287.8504	112.595	-22.198	14.596	14.172	13.165	Ps8	³±ÏÂÄàÆº
TZ122	4287.9266	115.92	-22.007	13.57	13.266	12.351	Ps8	³±ÏÂÄàÆº
TZ122	4288.0028	118.7	-21.888	12.933	12.729	11.889	Ps8	³±ÏÂÄàÆº
TZ122	4288.079	120.969	-21.81	12.571	12.46	11.687	Ps8	³±ÏÂÄàÆº
TZ122	4288.1552	122.906	-21.713	12.37	12.344	11.63	Ps8	³±ÏÂÄàÆº
TZ122	4288.2314	124.445	-21.531	12.242	12.295	11.63	Ps8	³±ÏÂÄàÆº
TZ122	4288.3076	125.383	-21.258	12.15	12.278	11.657	Ps8	³±ÏÂÄàÆº
TZ122	4288.3838	125.589	-20.957	12.099	12.302	11.721	Ps8	³±ÏÂÄàÆº
